id,genres,title,original_language,vote_count,popularity
21013,ActionComedyScience Fiction,Kenny Begins,sv,4.0,1.278297
4968,ActionDramaCrimeThriller,The Piano Player,en,4.0,1.2605389999999999
28263,ActionComedyThriller,Fifty/Fifty,en,4.0,1.1990049999999999
27306,ActionDramaScience FictionThriller,Cyber Wars,en,4.0,1.157129
31665,ActionComedyWestern,Barbarosa,en,4.0,1.134435
25391,ActionScience FictionThriller,Cyborg 3: The Recycler,en,4.0,1.103932
62040,ActionThriller,CounterForce,en,4.0,1.0923459999999998
186881,ActionAdventureForeign,Treasure Hunters,cn,4.0,1.0754270000000001
3701,ActionCrimeForeignThriller,Gang War in Milan,it,4.0,1.065237
26615,ActionDramaForeign,Challenge of the Masters,zh,4.0,1.062408
127091,Action,"Shoot First, Die Later",en,4.0,1.061447
82418,ActionWestern,Outlaw Justice,en,4.0,1.046119
40029,ActionDramaHorrorWar,The Bamboo House of Dolls,zh,4.0,1.026093
56188,ActionAdventureDramaRomance,Fire Down Below,en,4.0,1.0214290000000001
38140,ActionAdventureComedyForeign,To Rob a Thief,en,4.0,1.02071
30817,ActionThriller,Stealth Fighter,en,4.0,1.0190620000000001
22484,ActionComedyForeign,Tongan Ninja,en,4.0,1.0188760000000001
43398,ActionFamilyAdventureDrama,Challenge to Lassie,en,4.0,1.017714
68750,ActionCrimeThriller,Rapid Fire,en,4.0,0.995223
319669,ActionThriller,Joker Game,ja,4.0,0.9874959999999999
25778,ActionDramaFamilyThriller,Felicity: An American Girl Adventure,en,4.0,0.986942
44963,ActionAdventureForeign,Shogun's Ninja,ja,4.0,0.9771620000000001
13847,ActionCrimeThriller,Alibi,en,4.0,0.9761059999999999
39751,ActionAdventureComedyForeign,Drunken Monkey,cn,4.0,0.924708
86768,ActionThriller,5 Steps to Danger,en,4.0,0.904551
52615,ActionDramaScience FictionTV Movie,Meltdown: Days of Destruction,en,4.0,0.863706
87790,ActionDrama,Brotherhood of Death,en,4.0,0.8403780000000001
17836,ActionWestern,Virginia City,en,4.0,0.8338549999999999
8415,ActionHorrorMysteryScience Fiction,Gunhed,ja,4.0,0.82363
63930,ActionCrimeDrama,Law of Corruption,ru,4.0,0.808483
66212,Action,Righting Wrongs,en,4.0,0.785103
107096,ActionThrillerScience Fiction,Nemesis 3: Time Lapse,en,4.0,0.781245
76499,ActionRomance,Barbary Coast,en,4.0,0.780882
18562,ActionAdventureDramaWar,Gung Ho!,en,4.0,0.77581
66659,ActionAdventureScience Fiction,Equalizer 2000,en,4.0,0.7647149999999999
76083,ActionAdventure,Tarzan the Fearless,en,4.0,0.756556
261047,ActionScience FictionFantasy,P-51 Dragon Fighter,en,4.0,0.7504810000000001
80089,ActionAnimationScience FictionThriller,Parasite Dolls,ja,4.0,0.7378680000000001
54022,ActionComedyDramaThriller,Search and Destroy,en,4.0,0.7376020000000001
50117,ActionDramaRomance,We Were Strangers,en,4.0,0.736384
62643,ActionDramaRomance,The Charge,en,4.0,0.735658
65515,ActionThriller,The Eleventh Hour,en,4.0,0.733475
72447,ActionDramaCrime,The Last Run,en,4.0,0.7264149999999999
68590,ActionForeignThriller,Legacy of Rage,en,4.0,0.723855
25795,ActionAdventureCrimeDramaForeignRomance,Thieves,en,4.0,0.7177359999999999
71918,ActionComedyCrime,King,te,4.0,0.710538
71723,ActionCrime,Take Aim at the Police Van,ja,4.0,0.707129
73832,ActionWestern,The Ugly Ones,es,4.0,0.698609
215405,ActionFamilyComedy,Magic Kid,en,4.0,0.6965319999999999
182030,ActionForeign,The Twin Swords,zh,4.0,0.674934
30619,Action,D Day,ru,4.0,0.665913
46360,ActionCrime,Guns,en,4.0,0.665062
52452,ActionCrimeDrama,Johnny Was,en,4.0,0.647692
43177,ActionDramaFamilyAdventure,Son of Lassie,en,4.0,0.631099
51268,ActionComedyDramaFamily,The Ransom of Red Chief,en,4.0,0.630423
21220,ActionComedyMysteryThriller,"Frank McKlusky, C.I.",en,4.0,0.628159
49363,Action,Samurai Banners,ja,4.0,0.622677
53435,ActionComedyRomance,"A Man, a Woman and a Bank",en,4.0,0.616693
72114,ActionCrimeMystery,The Groundstar Conspiracy,en,4.0,0.607572
85611,ActionAdventureHistory,The Stranglers of Bombay,en,4.0,0.606787
65679,ActionRomanceCrime,Butterfly Kiss,en,4.0,0.601258
99254,ActionAdventure,Casey Jones,en,4.0,0.5723239999999999
168885,ActionHorror,Demon Hunter,en,4.0,0.553724
1482,ActionDrama,Laws of Gravity,en,4.0,0.529245
149961,ActionAdventureDramaForeign,The Sentimental Swordsman,zh,4.0,0.5274989999999999
411442,ActionAdventureFantasy,Time Raiders,zh,4.0,0.5262020000000001
127987,ActionDramaForeign,The Delightful Forest,zh,4.0,0.5230779999999999
55430,ActionAnimationFantasy,Broken Blade: Book Two - The Split Path,en,4.0,0.508495
274478,Action,Freedom Strike,en,4.0,0.495828
155397,ActionForeign,The Incredible Kung Fu Master,fr,4.0,0.48914300000000005
26181,ActionAdventureComedy,Some Girls Do,en,4.0,0.488385
78321,ActionCrimeDrama,Dog Day,fr,4.0,0.48518599999999995
188357,ActionAdventure,Richard The Lionheart,en,4.0,0.48326899999999995
66756,ActionForeign,Shaolin Prince,en,4.0,0.482788
109572,ActionAnimationComedyTV Movie,Lupin the Third: Episode 0: First Contact,ja,4.0,0.48239799999999994
56930,ActionDramaRomance,Tycoon,en,4.0,0.47824300000000003
68143,ActionCrimeMystery,Dick Tracy vs. Cueball,en,4.0,0.477524
67021,ActionForeign,The Young Vagabond,en,4.0,0.47608
51601,ActionDrama,San Quentin,en,4.0,0.475803
393695,ActionDramaComedy,Kills on Wheels,hu,4.0,0.47402700000000003
59499,ActionComedyRomance,Mr. & Mrs. Incredible,en,4.0,0.47309700000000005
57394,ActionDocumentaryDramaForeign,Champion,ko,4.0,0.469409
27442,ActionAdventureDramaForeignHorrorThriller,Senseless,en,4.0,0.46714399999999995
297633,ActionComedy,Bordering on Bad Behavior,en,4.0,0.46689899999999995
18589,ActionDramaThriller,The Abductors,en,4.0,0.46456499999999995
60236,ActionAdventureCrime,Countdown,ru,4.0,0.45878199999999997
400121,ActionCrimeThriller,The Antwerp Dolls,en,4.0,0.455308
24048,ActionDramaForeignThriller,The Front Line,en,4.0,0.44984700000000005
36430,ActionThriller,The Stickup,en,4.0,0.448193
51590,ActionAdventureHorror,Assault of the Sasquatch,en,4.0,0.44546800000000003
108059,ActionScience Fiction,City Limits,en,4.0,0.44113500000000005
49230,ActionAdventureComedyScience FictionThriller,InAlienable,en,4.0,0.43686400000000003
68115,ActionScience FictionThriller,Terminal Justice,en,4.0,0.436341
86647,ActionThriller,Blue Rita,de,4.0,0.436091
59405,Action,Ten Tigers of Kwangtung,zh,4.0,0.435576
80592,ActionWestern,The Man from Monterey,en,4.0,0.43004499999999996
54050,ActionAdventureComedyWesternTV Movie,The Over-the-Hill Gang,en,4.0,0.422313
72051,ActionDrama,Garv: Pride and Honour,hi,4.0,0.386315
14387,ActionComedy,The Great St. Trinian's Train Robbery,en,4.0,0.381581
151652,ActionAdventureDrama,The Old Man,ru,4.0,0.37955
42836,ActionDrama,Comradeship,de,4.0,0.358455
43860,ActionAdventureDrama,King Solomon's Mines,en,4.0,0.35783200000000004
79761,ActionDrama,The Iron Mask,en,4.0,0.351862
69727,ActionComedyCrime,Final Justice,en,4.0,0.350875
28282,ActionDramaThriller,Waterborne,en,4.0,0.349646
58421,ActionDramaThriller,Ignition,en,4.0,0.333701
70702,ActionCrimeMysteryThriller,Dick Tracy Meets Gruesome,en,4.0,0.31703600000000004
40352,ActionScience FictionThriller,Warriors of the Year 2072,it,4.0,0.3083
40599,ActionHorrorThriller,Red Canyon,en,4.0,0.300118
52314,ActionThriller,Chain of Command,en,4.0,0.297097
84905,ActionWestern,Somewhere in Sonora,en,4.0,0.295744
48707,Action,Ninja 2,ja,4.0,0.294923
29032,ActionDramaWarHistoryThriller,The Secret Invasion,en,4.0,0.284317
33733,ActionComedy,One More Time,en,4.0,0.277486
22020,ActionComedyCrimeDramaThriller,Black Shampoo,en,4.0,0.27676300000000004
37858,ActionDramaThriller,Bandaged,en,4.0,0.27673400000000004
38983,ActionComedyForeign,Attack the Gas Station 2,ko,4.0,0.275271
29630,ActionAdventureDrama,Milarepa,en,4.0,0.262837
37695,ActionThrillerCrimeDrama,Newsmakers,ru,4.0,0.233752
57843,ActionScience Fiction,Mars,en,4.0,0.22633499999999998
303457,ActionAdventureAnimationDocumentaryFamilyHistory,Chaar Sahibzaade,pa,4.0,0.22269499999999998
54969,Action,Daud,hi,4.0,0.221302
100540,Action,The Kill Hole,en,4.0,0.22052399999999997
92371,ActionScience FictionThriller,Project: Shadowchaser,en,4.0,0.21776700000000002
369834,ActionDramaRomance,Sethupathi,ta,4.0,0.21705300000000002
41536,ActionAdventure,Mercury Man,th,4.0,0.21671100000000001
57351,ActionThriller,Love and a Bullet,en,4.0,0.21024099999999998
66346,ActionThriller,Aalavandhan,ta,4.0,0.208012
58419,ActionScience Fiction,2020 Texas Gladiators,it,4.0,0.20138399999999998
86682,Action,They Call Me Macho Woman,en,4.0,0.20091900000000001
61502,ActionCrimeDramaMysteryThriller,Stolen Identity,en,4.0,0.19955699999999998
38048,ActionAdventureDramaFamilyWestern,The Wild Stallion,en,4.0,0.189995
87533,ActionThriller,Bulletproof,en,4.0,0.183677
97437,ActionDramaComedyRomance,Hum Kisi Se Kum Nahin,hi,4.0,0.170922
31950,ActionThrillerForeign,The 'Human' Factor,en,4.0,0.169452
83361,ActionAdventureComedy,McCinsey's Island,en,4.0,0.16553800000000002
67089,ActionDrama,Beat,ko,4.0,0.159576
92681,ActionThriller,T.N.T.,en,4.0,0.156926
77645,ActionRomanceWestern,The Redhead from Wyoming,en,4.0,0.154625
44005,ActionDrama,The Great Texas Dynamite Chase,en,4.0,0.15326700000000001
55249,ActionAdventureCrimeDrama,Night At The Golden Eagle,en,4.0,0.152677
2072,ActionScience FictionThriller,Cyberjack,en,4.0,0.152374
109425,ActionThriller,Blood Games,fr,4.0,0.151671
49776,ActionComedyDramaMusicRomanceWestern,"Stay Away, Joe",en,4.0,0.14438199999999998
37468,ActionAdventureDrama,The Big Lift,en,4.0,0.143869
41381,ActionDramaThriller,Pukar,hi,4.0,0.142619
105033,ActionCrime,The Sewers of Paradise,fr,4.0,0.126553
67339,ActionHorrorComedy,Kung Fu Zombie,cn,4.0,0.124009
141461,ActionForeign,The Sword Stained with Royal Blood,en,4.0,0.063059
81472,ActionDrama,Kill Squad,en,4.0,0.016901
66055,ActionWestern,Shoot the Living and Pray for the Dead,it,4.0,0.013577
90100,ActionThrillerForeign,Emergency Squad,it,4.0,0.007963
62330,ActionDramaCrime,The Spook Who Sat by the Door,en,4.0,0.005351
86458,Action,Mixed Blood,en,4.0,0.004425
141643,ActionDrama,Ten Violent Women,en,4.0,0.00335
94752,ActionThriller,The Doll Squad,en,4.0,0.003013
53355,ActionHorrorThriller,Nightmare at Noon,en,4.0,0.0008439999999999999
200383,ActionAdventureDramaWestern,North Star,en,3.0,2.7531630000000002
385031,ActionDramaCrimeThriller,Dirty Lies,en,3.0,2.683914
445224,ActionCrimeThriller,Extraordinary Mission,zh,3.0,2.552316
121015,ActionAdventureCrime,Steel,en,3.0,2.340879
68097,ActionWestern,Mohawk,en,3.0,1.817021
212996,ActionCrimeDramaForeign,Lee Rock,cn,3.0,1.807175
2442,ActionDramaThriller,The Final Cut,en,3.0,1.797462
28704,ActionComedyDramaThriller,Diminished Capacity,en,3.0,1.753039
36859,ActionAdventureScience FictionThriller,Bells of Innocence,en,3.0,1.738232
106355,ActionAdventureScience Fiction,Captain America,en,3.0,1.591726
74561,Action,Amsterdam Heavy,en,3.0,1.568293
110130,ActionScience FictionThriller,Hologram Man,en,3.0,1.53921
38717,ActionAdventureDrama,Madison,en,3.0,1.534055
5256,ActionThriller,Momentum,en,3.0,1.418634
34745,ActionComedyDrama,Catch Me If You Can,en,3.0,1.404418
33102,ActionComedyScience Fiction,The Girl from Monday,en,3.0,1.396149
63441,ActionForeign,Masked Avengers,en,3.0,1.394126
146047,ActionDrama,Emmanuelle 5,en,3.0,1.366642
29904,ActionAdventureFantasy,Barbarian Queen II: The Empress Strikes Back,en,3.0,1.358164
18735,Action,Magnificent Bodyguards,zh,3.0,1.2571219999999999
11142,ActionCrimeThriller,Der Clown - Tag der Vergeltung,de,3.0,1.225917
21236,ActionComedyDramaThriller,Lonely Street,en,3.0,1.126681
106546,ActionDramaThriller,Moscow Heat,en,3.0,1.123409
134458,ActionThriller,Executive Target,en,3.0,1.086438
232462,ActionCrimeThriller,Styx,en,3.0,1.067588
108267,ActionAdventureWestern,The Lone Ranger and the Lost City of Gold,en,3.0,1.037915
125873,Action,Bulldog Drummond in Africa,en,3.0,1.0339690000000001
60964,ActionAnimationRomance,Macross Frontier: The Wings of Goodbye,ja,3.0,1.032299
93562,ActionWestern,Law and Order,en,3.0,1.026493
380372,ActionThrillerScience FictionMysteryHorror,The Asylum,en,3.0,1.0022520000000001
82962,ActionThriller,Killer Force,en,3.0,0.9858549999999999
124227,ActionWar,Attack on the Iron Coast,en,3.0,0.984142
18512,ActionComedy,Sergeants 3,en,3.0,0.982778
42706,ActionAdventureDramaWestern,Frank & Jesse,en,3.0,0.982153
50025,ActionComedy,Kolpacino,en,3.0,0.9590700000000001
126415,ActionDramaRomanceWestern,Pride and Vengeance,it,3.0,0.9566309999999999
58368,ActionComedyRomance,Kung Fu Wing Chun,en,3.0,0.954363
141131,ActionForeign,The Magnificent Ruffians,cn,3.0,0.948253
89433,ActionCrime,Big Bullet,cn,3.0,0.945427
14579,ActionDrama,Lake City,en,3.0,0.9445979999999999
103201,ActionThriller,Extreme Justice,en,3.0,0.94439
199715,Action,A Small Town in Texas,en,3.0,0.9409850000000001
43626,ActionDramaThriller,Sword of Gideon,en,3.0,0.9111899999999999
54558,ActionComedy,The Legend of Seven Cutter,ko,3.0,0.90546
31334,ActionDramaForeign,47 Ronin,ja,3.0,0.8866440000000001
406231,ActionDocumentary,Citizen Soldier,en,3.0,0.871518
183015,Action,American Kickboxer 2,fr,3.0,0.869784
20893,ActionAdventureDramaRomanceWestern,Shadowheart,en,3.0,0.819109
30349,ActionComedyDramaRomanceThriller,Mail Order Bride,en,3.0,0.788215
27884,ActionAdventure,The Story of Robin Hood and His Merrie Men,en,3.0,0.786528
31700,ActionDramaThriller,Cold Steel,en,3.0,0.782932
4201,ActionHistory,The Fifth Musketeer,en,3.0,0.7768520000000001
59404,Action,Shaolin vs. Lama,zh,3.0,0.7681479999999999
101598,ActionAdventureWar,God Is My Co-Pilot,en,3.0,0.7396189999999999
41604,ActionWestern,Grayeagle,en,3.0,0.737559
41945,ActionDramaRomance,The Rainbow,en,3.0,0.726268
81829,ActionThriller,Bulldog Drummond,en,3.0,0.721118
26113,ActionDramaThriller,Operation Thunderbolt,he,3.0,0.712359
259300,ActionScience Fiction,009-1: The End of the Beginning,ja,3.0,0.694855
38683,Action,Cobra Woman,en,3.0,0.694724
320433,ActionDrama,The Ninja Immovable Heart,en,3.0,0.6863600000000001
52273,ActionThriller,Hidden Agenda,tr,3.0,0.685233
39979,ActionThrillerForeign,The Big Racket,it,3.0,0.681936
81391,ActionAdventureDrama,252: Signal of Life,ja,3.0,0.669505
13544,Action,FB: Fighting Beat,th,3.0,0.6692600000000001
64348,ActionComedyScience Fiction,Robotrix,cn,3.0,0.667275
88529,Action,Good-for-Nothing,ja,3.0,0.666972
72505,Action,Tomorrow's Joe,ja,3.0,0.635622
117164,ActionThrillerDrama,Guardian Angel,en,3.0,0.595949
95410,ActionAdventureWestern,The Texican,en,3.0,0.593565
65591,ActionAdventureFamily,The New Adventures of the Elusive Avengers,ru,3.0,0.590717
53155,ActionCrime,Free Hand for a Tough Cop,it,3.0,0.5728800000000001
27058,ActionThriller,Diplomatic Siege,en,3.0,0.5710350000000001
88535,ActionForeign,"Detective Bureau 2-3: Go to Hell, Bastards!",ja,3.0,0.567631
212270,ActionMysteryScience Fiction,The Flying Man,en,3.0,0.5616
107605,Action,Bloodfist 2050,en,3.0,0.547756
89656,ActionCrime,Cool Breeze,en,3.0,0.540921
56165,ActionComedyHorror,Billy the Kid vs. Dracula,en,3.0,0.53403
107828,Action,The Dragon Missile,zh,3.0,0.52349
32031,ActionAdventure,Let's Get Harry,en,3.0,0.500088
341559,ActionCrimeDrama,Red Dust,hr,3.0,0.494935
55435,ActionAnimationFantasy,Broken Blade: Book Four - The Earth of Calamity,en,3.0,0.490792
28323,ActionDramaWesternWar,I Will Fight No More Forever,en,3.0,0.489412
2139,ActionAdventureDrama,Cleopatra Jones and the Casino of Gold,en,3.0,0.487831
41279,ActionComedyScience Fiction,The Three Stooges Meet Hercules,en,3.0,0.484868
110674,ActionWestern,Apache Territory,en,3.0,0.484867
33460,ActionForeignThriller,Sehar,en,3.0,0.463688
10037,ActionAdventureThriller,The Hunt for Eagle One: Crash Point,en,3.0,0.46252200000000004
46114,ActionComedy,The 36 Crazy Fists,zh,3.0,0.45980200000000004
287484,ActionScience Fiction,Sons of Liberty,en,3.0,0.457657
161179,ActionDrama,Shakti: The Power,hi,3.0,0.451851
66018,ActionThrillerForeign,Drunken Master III,cn,3.0,0.450367
53655,ActionThrillerCrime,The Box,en,3.0,0.45020699999999997
107420,ActionAdventureScience Fiction,The Sisterhood,en,3.0,0.44956499999999994
24079,ActionComedyThrillerCrime,Triggermen,en,3.0,0.44780299999999995
195834,ActionDramaHistoryWar,Defenders of Riga,en,3.0,0.44573100000000004
99224,ActionWestern,The Lawless Breed,en,3.0,0.44224399999999997
31240,ActionAdventure,Agent for H.A.R.M.,en,3.0,0.440429
58733,ActionAdventureDrama,The Pirates of Blood River,en,3.0,0.436141
29914,ActionComedy,Randy & the Mob,en,3.0,0.434371
10270,ActionDrama,The Challenge,de,3.0,0.42852299999999993
27805,ActionDramaMusic,Stunt Rock,en,3.0,0.423954
242332,ActionCrime,Escape by Night,en,3.0,0.42253999999999997
69828,ActionAdventureComedy,Breaking In,en,3.0,0.418753
37776,ActionAdventureAnimationComedyFamilyHorror,Dead Fury,en,3.0,0.417365
48489,ActionDramaRomanceThriller,The Sin,th,3.0,0.41647399999999996
44641,ActionDramaForeignThriller,Men with Guns,en,3.0,0.40774699999999997
109279,ActionAdventureFantasy,Hearts and Armour,en,3.0,0.407523
26467,Action,The Climb,en,3.0,0.407244
58255,ActionComedy,Kung Phooey,en,3.0,0.405229
145963,ActionAnimationFantasy,The Bulleteers,en,3.0,0.40229499999999996
53310,ActionScience FictionThriller,Sci-fighters,en,3.0,0.401204
155765,ActionAdventureAnimation,Gensomaden Saiyuki Requiem: For the One Not Chosen,ja,3.0,0.400981
22408,ActionWestern,Rage at Dawn,en,3.0,0.398755
55738,ActionRomanceComedy,Shut Up and Kiss Me!,en,3.0,0.398379
76081,ActionAdventure,Tarzan and the Valley of Gold,en,3.0,0.391716
50161,ActionDrama,Dolphins,en,3.0,0.390896
70190,ActionThriller,Scarred City,en,3.0,0.38595100000000004
49131,ActionAnimationFamilyScience Fiction,Spiderman: The Ultimate Villain Showdown,en,3.0,0.36295700000000003
101783,ActionThrillerForeign,Zameen,hi,3.0,0.362692
65594,ActionAdventureFamily,"Crown of Russian Empire, or the Elusives Again",ru,3.0,0.352603
41342,ActionCrimeDrama,Baseline,en,3.0,0.352383
23097,ActionThrillerWar,Hell and High Water,en,3.0,0.338405
47363,ActionAdventureFantasy,Deathstalker IV: Match of Titans,en,3.0,0.32024600000000003
13409,ActionAdventureCrimeDrama,State Property 2,en,3.0,0.318108
57240,ActionAdventureComedy,Big Shots,en,3.0,0.306709
50441,ActionCrimeDramaThriller,Boulevard,en,3.0,0.303971
102288,ActionWestern,Johnny Reno,en,3.0,0.28970300000000004
112672,ActionWarWestern,Ambush at Cimarron Pass,en,3.0,0.275856
43700,ActionComedyWestern,Big Money Rustlas,en,3.0,0.252094
141138,ActionForeign,The Kung Fu Instructor,en,3.0,0.244392
72901,ActionThriller,Johnny Cool,fr,3.0,0.243058
53000,ActionMysteryThriller,Soul Assassin,en,3.0,0.239635
76399,ActionThriller,She Gods of Shark Reef,en,3.0,0.22256399999999998
21181,ActionComedyForeign,Lucky Miles,en,3.0,0.214606
66087,ActionAdventure,Knives of the Avenger,it,3.0,0.213154
69150,ActionThriller,Chrome and Hot Leather,en,3.0,0.209517
94894,ActionComedy,Angel's Dance,en,3.0,0.207369
278778,ActionComedyCrime,Dancing Ninja,en,3.0,0.205246
62721,ActionThriller,Countdown,en,3.0,0.193972
17818,ActionComedyDramaRomanceWestern,San Antonio,en,3.0,0.19161199999999998
69846,ActionCrimeDrama,Manhunt,ja,3.0,0.191082
94405,ActionHistoryWesternRomance,The Far Horizons,en,3.0,0.18676800000000002
85656,ActionScience Fiction,Karate-Robo Zaborgar,ja,3.0,0.178482
55376,ActionDramaRomanceThriller,Karzzzz,en,3.0,0.177779
60087,ActionCrimeDrama,Black Heat,en,3.0,0.170712
84801,ActionComedy,Summer School,en,3.0,0.164734
39449,ActionScience Fiction,Steel Frontier,en,3.0,0.163373
64183,ActionComedyDramaFamily,Parent Trap III,en,3.0,0.16197899999999998
53883,ActionDrama,Anjathe,ta,3.0,0.158599
442949,Action,Rising Fear,en,3.0,0.15825
80555,ActionAdventure,Wind Across the Everglades,fr,3.0,0.153594
90086,Action,Devil's Angels,en,3.0,0.15003699999999998
70051,Action,U.S. Seals,en,3.0,0.149997
64876,Action,Ohyaku: The Female Demon,ja,3.0,0.142424
20989,ActionAdventureComedy,18 Fingers of Death!,en,3.0,0.14236500000000002
47139,ActionComedyThriller,"Blood, Guts, Bullets and Octane",en,3.0,0.137676
56191,ActionAnimationScience Fiction,Iria: Zeiram the Animation,ja,3.0,0.134957
95060,ActionWestern,Fort Massacre,en,3.0,0.126986
55431,ActionAnimationFantasy,Broken Blade: Book Three - The Mark of the Assassin's Dagger,en,3.0,0.126082
66730,ActionForeign,The Rescue,zh,3.0,0.125147
85763,Action,The 7th Dawn,en,3.0,0.11910599999999999
86472,ActionWestern,A Long Ride from Hell,it,3.0,0.117699
89998,ActionAdventureScience Fiction,Crash of Moons,en,3.0,0.117066
54860,ActionThriller,The Bodyguard,ja,3.0,0.11601900000000001
55437,ActionAnimationFantasy,Broken Blade: Book Five - The Horizon Between Life and Death,en,3.0,0.11541400000000002
61855,ActionAdventureDramaFamily,The Painted Hills,en,3.0,0.11362699999999999
87588,ActionThriller,Highly Dangerous,en,3.0,0.113621
38437,ActionAdventureMystery,Bulldog Drummond Escapes,en,3.0,0.112882
52048,ActionComedy,Last Stop for Paul,en,3.0,0.11023599999999999
38237,ActionAdventureScience Fiction,Robo Warriors,en,3.0,0.11021500000000001
81937,ActionComedy,Dynamite Brothers,en,3.0,0.038888
86483,ActionComedyCrime,Big Bad Mama II,en,3.0,0.018017
224084,ActionCrimeThriller,The Last Bullet,ro,3.0,0.015278
85602,ActionComedy,Jaguar Lives!,en,3.0,0.013577
44690,ActionThriller,J.D.'s Revenge,en,3.0,0.003244
106970,ActionCrimeThriller,Stunt Squad,it,3.0,0.0008439999999999999
79192,ActionWestern,Apache Vengeance,en,3.0,0.0005780000000000001
85014,ActionComedyFantasy,Shaolin Drunkard,cn,3.0,0.000308
27076,ActionScience FictionThriller,Epoch: Evolution,en,2.0,2.374621
25441,ActionComedyFamily,Never a Dull Moment,en,2.0,1.942718
49199,Action,The Legend of Speed,cn,2.0,1.853975
4462,Action,Diplomatic Courier,en,2.0,1.722209
68865,ActionAdventure,The Amazons,it,2.0,1.4984629999999999
362583,ActionScience FictionThriller,MindGamers,en,2.0,1.374192
30667,ActionScience Fiction,Future Kick,en,2.0,1.340467
26666,ActionCrimeDrama,Calcutta,en,2.0,1.286181
2104,ActionHorrorThriller,Requiem,en,2.0,1.2860049999999998
31184,ActionAdventureComedyForeign,The Accidental Gangster and the Mistaken Courtesean,ko,2.0,1.251085
55236,ActionDramaWar,Desperate Journey,en,2.0,1.204787
104334,Action,Super Bitch,en,2.0,1.187098
295011,ActionDramaHorrorThriller,Patient Zero,en,2.0,1.0834540000000001
171363,ActionThrillerCrime,Pimp Bullies,en,2.0,1.0586200000000001
80520,ActionDramaMysteryScience FictionThrillerWar,Second Nature,en,2.0,1.0020229999999999
115373,ActionCrimeThriller,Gunshy,en,2.0,0.99069
173793,Action,White Tiger,en,2.0,0.9868610000000001
134693,ActionWestern,Heathens and Thieves,en,2.0,0.98003
126712,ActionCrimeScience Fiction,Superman,en,2.0,0.9710639999999999
107311,ActionThriller,Crackerjack,en,2.0,0.9636469999999999
16997,ActionDramaWestern,The Man Who Came Back,en,2.0,0.945624
48267,ActionDrama,The American Soldier,de,2.0,0.923108
37488,Action,Hit Man,en,2.0,0.9167120000000001
3692,ActionAdventure,Secret Agent Super Dragon,en,2.0,0.910855
88950,ActionThriller,'Gator Bait,en,2.0,0.908897
31295,ActionThrillerMysteryForeign,The Inside Man,en,2.0,0.908799
69621,ActionAdventureThrillerDrama,Counterstrike,de,2.0,0.894639
16854,ActionDramaHistory,Snapphanar,sv,2.0,0.8856299999999999
73800,Action,Beach Spike,en,2.0,0.879707
79722,ActionComedyFantasyScience Fiction,Dark Rising 2:  Summer Strikes Back,en,2.0,0.849195
103210,ActionThrillerCrime,Fighting Back,en,2.0,0.812529
206145,ActionAdventureFantasy,Tarzan's Magic Fountain,en,2.0,0.7573770000000001
157283,ActionAdventure,Christopher Columbus,en,2.0,0.741268
60639,ActionComedy,Shaolin Kung-Fu Mystagogue,zh,2.0,0.722427
423360,ActionDrama,Hammer,ru,2.0,0.711675
18992,ActionAdventureDramaFamily,My Friend Flicka,en,2.0,0.7099300000000001
170936,Action,SOS Coast Guard,en,2.0,0.707991
24470,ActionComedyDramaWestern,"South of Heaven, West of Hell",en,2.0,0.7016939999999999
54243,ActionDramaFamily,Kart Racer,en,2.0,0.700658
140887,ActionAdventure,The Three Musketeers,en,2.0,0.694665
41366,ActionThriller,New World Disorder,en,2.0,0.6850510000000001
73551,ActionAdventure,Tarzan's Savage Fury,en,2.0,0.6667069999999999
41616,ActionAdventureDramaMysteryThriller,Formosa Betrayed,en,2.0,0.664745
107641,ActionForeign,Onimasa: A Japanese Godfather,ja,2.0,0.662763
74974,ActionDramaWar,Code Name: Emerald,en,2.0,0.658885
106358,ActionScience Fiction,Atom Man vs Superman,en,2.0,0.653664
26916,ActionAdventureDrama,Mercy Streets,en,2.0,0.643784
40119,ActionComedy,Drop,ja,2.0,0.642808
48751,ActionThriller,Deep Gold,en,2.0,0.634779
13770,ActionDrama,Backroads,en,2.0,0.627366
38807,ActionWestern,Badman's Territory,en,2.0,0.6231760000000001
108665,ActionForeign,The Master,cn,2.0,0.609531
229594,ActionThriller,A Dangerous Place,en,2.0,0.604166
407455,Action,Assassin X,en,2.0,0.591973
25757,ActionComedyThriller,Comic Book: The Movie,en,2.0,0.590192
12655,ActionComedyCrime,I Went Down,en,2.0,0.559621
42764,ActionWestern,Jonathan of the Bears,it,2.0,0.55084
63924,ActionThriller,Jungleground,en,2.0,0.535497
106513,ActionThrillerCrimeMystery,The Payoff,en,2.0,0.532798
197790,Action,Ninja USA,en,2.0,0.531679
96793,ActionThriller,Innocent Bystanders,en,2.0,0.529221
38201,ActionAdventureCrimeThriller,Framed,en,2.0,0.510182
169832,ActionComedy,Number One with a Bullet,en,2.0,0.500661
338312,ActionComedyCrime,Argo 2,hu,2.0,0.4994
159403,ActionForeignDramaHistory,Ninja 4: Siege,en,2.0,0.497615
18492,ActionComedyForeign,Killer Tattoo,en,2.0,0.493947
42030,ActionDrama,The Naked Cage,en,2.0,0.49111400000000005
47956,ActionAdventureDrama,The Norseman,en,2.0,0.48975
